4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)			fig|6666666.104574.peg.1167			fig|6666666.104664.peg.4173	fig|6666666.104681.peg.5185	fig|6666666.104683.peg.4808	fig|6666666.104692.peg.4839	fig|6666666.104740.peg.3280	
4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)			fig|6666666.104574.peg.1482			fig|6666666.104664.peg.4265	fig|6666666.104681.peg.5317	fig|6666666.104683.peg.4711	fig|6666666.104692.peg.4742	fig|6666666.104740.peg.3957,fig|6666666.104740.peg.5873	
4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)	fig|6666666.104566.peg.891	fig|6666666.104573.peg.1063	fig|6666666.104574.peg.696	fig|6666666.104604.peg.1684	fig|6666666.104655.peg.1668	fig|6666666.104664.peg.3262	fig|6666666.104681.peg.3903	fig|6666666.104683.peg.3328	fig|6666666.104692.peg.4118	fig|6666666.104740.peg.6070	
4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)	fig|6666666.104566.peg.892,fig|6666666.104566.peg.960,fig|6666666.104566.peg.1138,fig|6666666.104566.peg.1217,fig|6666666.104566.peg.1373,fig|6666666.104566.peg.1378	fig|6666666.104573.peg.126,fig|6666666.104573.peg.179,fig|6666666.104573.peg.761,fig|6666666.104573.peg.1064	fig|6666666.104574.peg.698	fig|6666666.104604.peg.443,fig|6666666.104604.peg.1251,fig|6666666.104604.peg.1474,fig|6666666.104604.peg.1604,fig|6666666.104604.peg.1681	fig|6666666.104655.peg.525,fig|6666666.104655.peg.1052,fig|6666666.104655.peg.1081,fig|6666666.104655.peg.1667	fig|6666666.104664.peg.890,fig|6666666.104664.peg.1978	fig|6666666.104681.peg.807,fig|6666666.104681.peg.814,fig|6666666.104681.peg.3895	fig|6666666.104683.peg.792,fig|6666666.104683.peg.2108,fig|6666666.104683.peg.3336	fig|6666666.104692.peg.1393,fig|6666666.104692.peg.1716,fig|6666666.104692.peg.4126	fig|6666666.104740.peg.650,fig|6666666.104740.peg.1399,fig|6666666.104740.peg.4384	
4-hydroxybenzoyl-CoA thioesterase family active site						fig|6666666.104664.peg.194		fig|6666666.104683.peg.2272	fig|6666666.104692.peg.3407		
4-hydroxyphenylacetate 3-monooxygenase (EC 1.14.13.3)						fig|6666666.104664.peg.521		fig|6666666.104683.peg.2231	fig|6666666.104692.peg.3452	fig|6666666.104740.peg.5932	
4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27)						fig|6666666.104664.peg.1552,fig|6666666.104664.peg.4239	fig|6666666.104681.peg.3477	fig|6666666.104683.peg.777,fig|6666666.104683.peg.4742	fig|6666666.104692.peg.1731,fig|6666666.104692.peg.4774	fig|6666666.104740.peg.1707,fig|6666666.104740.peg.3209	
4-hydroxyproline epimerase (EC 5.1.1.8)							fig|6666666.104681.peg.1888				
4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)				fig|6666666.104604.peg.710,fig|6666666.104604.peg.721							
4-keto-6-deoxy-N-Acetyl-D-hexosaminyl-(Lipid carrier) aminotransferase						fig|6666666.104664.peg.3490		fig|6666666.104683.peg.2848	fig|6666666.104692.peg.3161	fig|6666666.104740.peg.4785	
4Fe-4S ferredoxin, iron-sulfur binding	fig|6666666.104566.peg.299	fig|6666666.104573.peg.1297	fig|6666666.104574.peg.144	fig|6666666.104604.peg.598	fig|6666666.104655.peg.1436		fig|6666666.104681.peg.6092				
5'-methylthioadenosine nucleosidase (EC 3.2.2.16)	fig|6666666.104566.peg.1360	fig|6666666.104573.peg.23	fig|6666666.104574.peg.1911	fig|6666666.104604.peg.923	fig|6666666.104655.peg.1038						
5'-methylthioadenosine phosphorylase (EC 2.4.2.28)	fig|6666666.104566.peg.1716						fig|6666666.104681.peg.669				
5'-nucleotidase (EC 3.1.3.5)	fig|6666666.104566.peg.1598	fig|6666666.104573.peg.697,fig|6666666.104573.peg.832,fig|6666666.104573.peg.833,fig|6666666.104573.peg.1159	fig|6666666.104574.peg.1120			fig|6666666.104664.peg.4407	fig|6666666.104681.peg.1415,fig|6666666.104681.peg.3428	fig|6666666.104683.peg.4581	fig|6666666.104692.peg.4615	fig|6666666.104740.peg.3396	
5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)			fig|6666666.104574.peg.348		fig|6666666.104655.peg.1442	fig|6666666.104664.peg.4750	fig|6666666.104681.peg.3054,fig|6666666.104681.peg.3855	fig|6666666.104683.peg.1733	fig|6666666.104692.peg.3642	fig|6666666.104740.peg.6355	
5,6-dimethylbenzimidazole synthase, flavin destructase family										fig|6666666.104740.peg.3642	
5-Amino-6-(5'-phosphoribitylamino)uracil phosphatase						fig|6666666.104664.peg.4523	fig|6666666.104681.peg.2009	fig|6666666.104683.peg.4440	fig|6666666.104692.peg.4470	fig|6666666.104740.peg.2003	
5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19)	fig|6666666.104566.peg.1518	fig|6666666.104573.peg.226	fig|6666666.104574.peg.1022	fig|6666666.104604.peg.1210	fig|6666666.104655.peg.786		fig|6666666.104681.peg.1373,fig|6666666.104681.peg.2512	fig|6666666.104683.peg.3906	fig|6666666.104692.peg.1344	fig|6666666.104740.peg.2272	
5-Hydroxyisourate Hydrolase (HIUase) (EC 3.5.2.17)							fig|6666666.104681.peg.6183				
5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)						fig|6666666.104664.peg.2801	fig|6666666.104681.peg.4776	fig|6666666.104683.peg.4962	fig|6666666.104692.peg.4993	fig|6666666.104740.peg.291,fig|6666666.104740.peg.6181,fig|6666666.104740.peg.6590	
5-aminopentanamidase (EC 3.5.1.30)							fig|6666666.104681.peg.2798				
5-carboxymethyl-2-hydroxymuconate delta-isomerase (EC 5.3.3.10)							fig|6666666.104681.peg.2011			fig|6666666.104740.peg.1397	
5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase (EC 1.2.1.60)										fig|6666666.104740.peg.1400	
5-carboxymethyl-2-oxo-hex-3- ene-1,7-dioate decarboxylase (EC 4.1.1.68)						fig|6666666.104664.peg.1852,fig|6666666.104664.peg.4526	fig|6666666.104681.peg.6364	fig|6666666.104683.peg.3464,fig|6666666.104683.peg.4443	fig|6666666.104692.peg.4255,fig|6666666.104692.peg.4473	fig|6666666.104740.peg.2006	
5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41)						fig|6666666.104664.peg.1493,fig|6666666.104664.peg.2094	fig|6666666.104681.peg.2706	fig|6666666.104683.peg.375,fig|6666666.104683.peg.2648	fig|6666666.104692.peg.659,fig|6666666.104692.peg.702		
5-deoxy-glucuronate isomerase (EC 5.3.1.-)							fig|6666666.104681.peg.5716				
5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)	fig|6666666.104566.peg.390	fig|6666666.104573.peg.1383	fig|6666666.104574.peg.84	fig|6666666.104604.peg.881	fig|6666666.104655.peg.1299	fig|6666666.104664.peg.4136	fig|6666666.104681.peg.154	fig|6666666.104683.peg.4864	fig|6666666.104692.peg.4896	fig|6666666.104740.peg.3324	
5-keto-2-deoxy-D-gluconate-6 phosphate aldolase [form 2] (EC 4.1.2.29)							fig|6666666.104681.peg.5715				
5-keto-2-deoxygluconokinase (EC 2.7.1.92)							fig|6666666.104681.peg.5714				
5-keto-D-gluconate 5-reductase (EC 1.1.1.69)						fig|6666666.104664.peg.3865		fig|6666666.104683.peg.4185	fig|6666666.104692.peg.2445		
5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13)						fig|6666666.104664.peg.2653		fig|6666666.104683.peg.3625	fig|6666666.104692.peg.2083	fig|6666666.104740.peg.5095	
5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)			fig|6666666.104574.peg.347		fig|6666666.104655.peg.1441	fig|6666666.104664.peg.1772		fig|6666666.104683.peg.977,fig|6666666.104683.peg.2165	fig|6666666.104692.peg.2203,fig|6666666.104692.peg.3517	fig|6666666.104740.peg.1065	
5-nucleotidase SurE (EC 3.1.3.5)						fig|6666666.104664.peg.2975		fig|6666666.104683.peg.83	fig|6666666.104692.peg.105	fig|6666666.104740.peg.5056	
6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)						fig|6666666.104664.peg.924	fig|6666666.104681.peg.4021	fig|6666666.104683.peg.518	fig|6666666.104692.peg.1008	fig|6666666.104740.peg.6184	
6-phospho-3-hexuloisomerase			fig|6666666.104574.peg.454								
6-phospho-beta-glucosidase (EC 3.2.1.86)			fig|6666666.104574.peg.1040				fig|6666666.104681.peg.3141			fig|6666666.104740.peg.5114	
6-phosphofructokinase (EC 2.7.1.11)	fig|6666666.104566.peg.1336	fig|6666666.104573.peg.553		fig|6666666.104604.peg.939		fig|6666666.104664.peg.4764	fig|6666666.104681.peg.1210,fig|6666666.104681.peg.5083	fig|6666666.104683.peg.1717	fig|6666666.104692.peg.3627	fig|6666666.104740.peg.6366	
6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	fig|6666666.104566.peg.1438	fig|6666666.104573.peg.450	fig|6666666.104574.peg.1642	fig|6666666.104604.peg.1442	fig|6666666.104655.peg.1101	fig|6666666.104664.peg.1334	fig|6666666.104681.peg.4916,fig|6666666.104681.peg.5700	fig|6666666.104683.peg.652,fig|6666666.104683.peg.3004	fig|6666666.104692.peg.1141,fig|6666666.104692.peg.1470	fig|6666666.104740.peg.4255	
6-phosphogluconolactonase (EC 3.1.1.31)						fig|6666666.104664.peg.2171	fig|6666666.104681.peg.3036	fig|6666666.104683.peg.2540	fig|6666666.104692.peg.779		
6-phosphogluconolactonase (EC 3.1.1.31), eukaryotic type						fig|6666666.104664.peg.1836	fig|6666666.104681.peg.2833	fig|6666666.104683.peg.3493	fig|6666666.104692.peg.4279	fig|6666666.104740.peg.6205	
7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit 1						fig|6666666.104664.peg.2452		fig|6666666.104683.peg.1227	fig|6666666.104692.peg.2883	fig|6666666.104740.peg.653	
7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit 2						fig|6666666.104664.peg.2452		fig|6666666.104683.peg.1227	fig|6666666.104692.peg.2883	fig|6666666.104740.peg.653	
8-amino-7-oxononanoate synthase (EC 2.3.1.47)						fig|6666666.104664.peg.3211	fig|6666666.104681.peg.5392,fig|6666666.104681.peg.6229	fig|6666666.104683.peg.3288	fig|6666666.104692.peg.4078	fig|6666666.104740.peg.2160	
A/G-specific adenine glycosylase (EC 3.2.2.-)	fig|6666666.104566.peg.1546		fig|6666666.104574.peg.929	fig|6666666.104604.peg.1240	fig|6666666.104655.peg.811	fig|6666666.104664.peg.815	fig|6666666.104681.peg.3451	fig|6666666.104683.peg.2687	fig|6666666.104692.peg.3321	fig|6666666.104740.peg.6646	
ABC alpha-glucoside transporter, inner membrane subunit AglF							fig|6666666.104681.peg.3049				
ABC transporter (iron.B12.siderophore.hemin) , ATP-binding component								fig|6666666.104683.peg.2160	fig|6666666.104692.peg.3522		
ABC transporter (iron.B12.siderophore.hemin) , periplasmic substrate-binding component						fig|6666666.104664.peg.454		fig|6666666.104683.peg.2161	fig|6666666.104692.peg.3521		
ABC transporter (iron.B12.siderophore.hemin) , permease component						fig|6666666.104664.peg.452		fig|6666666.104683.peg.2159	fig|6666666.104692.peg.3523		
ABC transporter membrane-spanning permease, Pep export, Vex3	fig|6666666.104566.peg.383	fig|6666666.104573.peg.1375			fig|6666666.104655.peg.954,fig|6666666.104655.peg.956						
ABC transporter, ATP-binding protein Vex2	fig|6666666.104566.peg.385	fig|6666666.104573.peg.1377			fig|6666666.104655.peg.955						
ABC transporter, periplasmic spermidine putrescine-binding protein PotD (TC 3.A.1.11.1)						fig|6666666.104664.peg.3199		fig|6666666.104683.peg.3265	fig|6666666.104692.peg.4054		
ABC-type Fe3+-siderophore transport system, ATPase component						fig|6666666.104664.peg.821,fig|6666666.104664.peg.2119,fig|6666666.104664.peg.3228		fig|6666666.104683.peg.345,fig|6666666.104683.peg.2697,fig|6666666.104683.peg.3296	fig|6666666.104692.peg.629,fig|6666666.104692.peg.3311,fig|6666666.104692.peg.4087		
ABC-type Fe3+-siderophore transport system, permease 2 component	fig|6666666.104566.peg.733	fig|6666666.104573.peg.192	fig|6666666.104574.peg.908,fig|6666666.104574.peg.1532	fig|6666666.104604.peg.1245		fig|6666666.104664.peg.1120,fig|6666666.104664.peg.2118,fig|6666666.104664.peg.3227		fig|6666666.104683.peg.344,fig|6666666.104683.peg.1967,fig|6666666.104683.peg.3297	fig|6666666.104692.peg.628,fig|6666666.104692.peg.3867,fig|6666666.104692.peg.4088	fig|6666666.104740.peg.5920	
ABC-type Fe3+-siderophore transport system, permease component						fig|6666666.104664.peg.1119,fig|6666666.104664.peg.2122,fig|6666666.104664.peg.3226		fig|6666666.104683.peg.343,fig|6666666.104683.peg.1966,fig|6666666.104683.peg.3298	fig|6666666.104692.peg.627,fig|6666666.104692.peg.3866,fig|6666666.104692.peg.4089		
ABC-type multidrug transport system, ATPase component							fig|6666666.104681.peg.208,fig|6666666.104681.peg.4608,fig|6666666.104681.peg.4702,fig|6666666.104681.peg.5228,fig|6666666.104681.peg.5661,fig|6666666.104681.peg.5942	fig|6666666.104683.peg.423,fig|6666666.104683.peg.1054,fig|6666666.104683.peg.1387,fig|6666666.104683.peg.2335,fig|6666666.104683.peg.3412,fig|6666666.104683.peg.4116,fig|6666666.104683.peg.4726,fig|6666666.104683.peg.4804,fig|6666666.104683.peg.4851	fig|6666666.104692.peg.266,fig|6666666.104692.peg.898,fig|6666666.104692.peg.1942,fig|6666666.104692.peg.2125,fig|6666666.104692.peg.2376,fig|6666666.104692.peg.4202,fig|6666666.104692.peg.4758,fig|6666666.104692.peg.4835,fig|6666666.104692.peg.4881	fig|6666666.104740.peg.350,fig|6666666.104740.peg.1710,fig|6666666.104740.peg.2551,fig|6666666.104740.peg.3190,fig|6666666.104740.peg.6223,fig|6666666.104740.peg.6526	
ABC-type multidrug transport system, permease component							fig|6666666.104681.peg.4610,fig|6666666.104681.peg.5820,fig|6666666.104681.peg.6356	fig|6666666.104683.peg.204,fig|6666666.104683.peg.1053,fig|6666666.104683.peg.1386,fig|6666666.104683.peg.1919,fig|6666666.104683.peg.2170,fig|6666666.104683.peg.2215,fig|6666666.104683.peg.4727	fig|6666666.104692.peg.1943,fig|6666666.104692.peg.2126,fig|6666666.104692.peg.3468,fig|6666666.104692.peg.3512,fig|6666666.104692.peg.3816,fig|6666666.104692.peg.4759	fig|6666666.104740.peg.984,fig|6666666.104740.peg.1620,fig|6666666.104740.peg.2550,fig|6666666.104740.peg.6140,fig|6666666.104740.peg.6222	
ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component							fig|6666666.104681.peg.2731				
ABC-type nitrate/sulfonate/bicarbonate transport system, permease component										fig|6666666.104740.peg.889	
ABC-type nitrate/sulfonate/bicarbonate transport systems, periplasmic components			fig|6666666.104574.peg.1255				fig|6666666.104681.peg.2729				
ABC-type probable sulfate transporter, ATPase component							fig|6666666.104681.peg.2517				
ABC-type probable sulfate transporter, periplasmic binding protein							fig|6666666.104681.peg.2516				
ABC-type probable sulfate transporter, permease protein							fig|6666666.104681.peg.2518				
ACT domain protein		fig|6666666.104573.peg.214	fig|6666666.104574.peg.295	fig|6666666.104604.peg.1714							
ADP-heptose synthase (EC 2.7.-.-)						fig|6666666.104664.peg.1664,fig|6666666.104664.peg.1670		fig|6666666.104683.peg.888,fig|6666666.104683.peg.896	fig|6666666.104692.peg.2282,fig|6666666.104692.peg.2291		
ADP-heptose--lipooligosaccharide heptosyltransferase II (EC 2.4.1.-)						fig|6666666.104664.peg.1651,fig|6666666.104664.peg.1657		fig|6666666.104683.peg.900	fig|6666666.104692.peg.2278,fig|6666666.104692.peg.2284,fig|6666666.104692.peg.2296		
ADP-ribose pyrophosphatase (EC 3.6.1.13)	fig|6666666.104566.peg.434	fig|6666666.104573.peg.1663	fig|6666666.104574.peg.638		fig|6666666.104655.peg.479	fig|6666666.104664.peg.1996,fig|6666666.104664.peg.2386	fig|6666666.104681.peg.120	fig|6666666.104683.peg.674,fig|6666666.104683.peg.1295	fig|6666666.104692.peg.1165,fig|6666666.104692.peg.2953	fig|6666666.104740.peg.2552,fig|6666666.104740.peg.5771,fig|6666666.104740.peg.5982,fig|6666666.104740.peg.6434	
ATP phosphoribosyltransferase (EC 2.4.2.17)			fig|6666666.104574.peg.1762	fig|6666666.104604.peg.175		fig|6666666.104664.peg.2658	fig|6666666.104681.peg.4018	fig|6666666.104683.peg.3621	fig|6666666.104692.peg.2078	fig|6666666.104740.peg.5006	
ATP-dependent Clp protease ATP-binding subunit ClpA						fig|6666666.104664.peg.1787	fig|6666666.104681.peg.2171	fig|6666666.104683.peg.3536	fig|6666666.104692.peg.4324		
ATP-dependent Clp protease ATP-binding subunit ClpX	fig|6666666.104566.peg.804	fig|6666666.104573.peg.983	fig|6666666.104574.peg.1781	fig|6666666.104604.peg.1749	fig|6666666.104655.peg.1737	fig|6666666.104664.peg.956,fig|6666666.104664.peg.2527	fig|6666666.104681.peg.2948	fig|6666666.104683.peg.723,fig|6666666.104683.peg.1146	fig|6666666.104692.peg.1637,fig|6666666.104692.peg.2801	fig|6666666.104740.peg.5023,fig|6666666.104740.peg.5206	
ATP-dependent Clp protease adaptor protein ClpS	fig|6666666.104566.peg.681	fig|6666666.104573.peg.1571	fig|6666666.104574.peg.1365	fig|6666666.104604.peg.21		fig|6666666.104664.peg.4460	fig|6666666.104681.peg.1007	fig|6666666.104683.peg.4521	fig|6666666.104692.peg.4551	fig|6666666.104740.peg.6994	
ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	fig|6666666.104566.peg.802,fig|6666666.104566.peg.803	fig|6666666.104573.peg.981,fig|6666666.104573.peg.982	fig|6666666.104574.peg.1779,fig|6666666.104574.peg.1780	fig|6666666.104604.peg.1750,fig|6666666.104604.peg.1751	fig|6666666.104655.peg.1738,fig|6666666.104655.peg.1739	fig|6666666.104664.peg.2528,fig|6666666.104664.peg.2529	fig|6666666.104681.peg.1405,fig|6666666.104681.peg.1406,fig|6666666.104681.peg.2165,fig|6666666.104681.peg.2949,fig|6666666.104681.peg.2950,fig|6666666.104681.peg.5012	fig|6666666.104683.peg.1147,fig|6666666.104683.peg.1148	fig|6666666.104692.peg.2802,fig|6666666.104692.peg.2803	fig|6666666.104740.peg.4453,fig|6666666.104740.peg.4454,fig|6666666.104740.peg.5204,fig|6666666.104740.peg.5205	
ATP-dependent Clp protease, ATP-binding subunit ClpC	fig|6666666.104566.peg.1115	fig|6666666.104573.peg.746	fig|6666666.104574.peg.1067	fig|6666666.104604.peg.681	fig|6666666.104655.peg.645	fig|6666666.104664.peg.824,fig|6666666.104664.peg.3093	fig|6666666.104681.peg.929,fig|6666666.104681.peg.3448	fig|6666666.104683.peg.2378,fig|6666666.104683.peg.2694	fig|6666666.104692.peg.961,fig|6666666.104692.peg.3314	fig|6666666.104740.peg.1769,fig|6666666.104740.peg.3823,fig|6666666.104740.peg.4809	
ATP-dependent DNA helicase RecG (EC 3.6.1.-)							fig|6666666.104681.peg.1987				
ATP-dependent DNA helicase RecQ						fig|6666666.104664.peg.758,fig|6666666.104664.peg.2524,fig|6666666.104664.peg.2563	fig|6666666.104681.peg.2960,fig|6666666.104681.peg.3942	fig|6666666.104683.peg.1116,fig|6666666.104683.peg.1152,fig|6666666.104683.peg.1374	fig|6666666.104692.peg.1956,fig|6666666.104692.peg.2764,fig|6666666.104692.peg.2807	fig|6666666.104740.peg.775,fig|6666666.104740.peg.1357,fig|6666666.104740.peg.3159	
ATP-dependent DNA helicase SCO5183	fig|6666666.104566.peg.100	fig|6666666.104573.peg.1605	fig|6666666.104574.peg.574	fig|6666666.104604.peg.475	fig|6666666.104655.peg.502		fig|6666666.104681.peg.1569	fig|6666666.104683.peg.4616	fig|6666666.104692.peg.4649	fig|6666666.104740.peg.4113	
ATP-dependent DNA helicase SCO5184	fig|6666666.104566.peg.99	fig|6666666.104573.peg.1604	fig|6666666.104574.peg.575	fig|6666666.104604.peg.476	fig|6666666.104655.peg.501	fig|6666666.104664.peg.4368	fig|6666666.104681.peg.1568	fig|6666666.104683.peg.4615	fig|6666666.104692.peg.4648	fig|6666666.104740.peg.6374	
ATP-dependent DNA helicase UvrD/PcrA	fig|6666666.104566.peg.146	fig|6666666.104573.peg.1132	fig|6666666.104574.peg.811,fig|6666666.104574.peg.877	fig|6666666.104604.peg.429	fig|6666666.104655.peg.566	fig|6666666.104664.peg.2671,fig|6666666.104664.peg.3916	fig|6666666.104681.peg.790,fig|6666666.104681.peg.4784	fig|6666666.104683.peg.1080,fig|6666666.104683.peg.4131	fig|6666666.104692.peg.2099,fig|6666666.104692.peg.2391	fig|6666666.104740.peg.2721	
ATP-dependent DNA helicase UvrD/PcrA, actinomycete paralog	fig|6666666.104566.peg.1452	fig|6666666.104573.peg.294	fig|6666666.104574.peg.493	fig|6666666.104604.peg.1151	fig|6666666.104655.peg.737	fig|6666666.104664.peg.4373	fig|6666666.104681.peg.1543	fig|6666666.104683.peg.4603	fig|6666666.104692.peg.4637	fig|6666666.104740.peg.7266	
ATP-dependent DNA ligase (EC 6.5.1.1)						fig|6666666.104664.peg.4624	fig|6666666.104681.peg.2337,fig|6666666.104681.peg.2570,fig|6666666.104681.peg.6282	fig|6666666.104683.peg.1869	fig|6666666.104692.peg.3777	fig|6666666.104740.peg.3186,fig|6666666.104740.peg.3546,fig|6666666.104740.peg.4662,fig|6666666.104740.peg.5950	
ATP-dependent DNA ligase (EC 6.5.1.1) LigC						fig|6666666.104664.peg.4626	fig|6666666.104681.peg.2783	fig|6666666.104683.peg.1872	fig|6666666.104692.peg.3779	fig|6666666.104740.peg.4654	
ATP-dependent DNA ligase (EC 6.5.1.1) clustered with Ku protein, LigD						fig|6666666.104664.peg.4599,fig|6666666.104664.peg.4600	fig|6666666.104681.peg.399,fig|6666666.104681.peg.400,fig|6666666.104681.peg.2336,fig|6666666.104681.peg.4436	fig|6666666.104683.peg.1902,fig|6666666.104683.peg.1903	fig|6666666.104692.peg.3809,fig|6666666.104692.peg.3810	fig|6666666.104740.peg.3474,fig|6666666.104740.peg.3475	
ATP-dependent nuclease, subunit A						fig|6666666.104664.peg.1275		fig|6666666.104683.peg.100,fig|6666666.104683.peg.3064	fig|6666666.104692.peg.1531		
ATP-dependent nuclease, subunit B						fig|6666666.104664.peg.1275		fig|6666666.104683.peg.100,fig|6666666.104683.peg.3064	fig|6666666.104692.peg.1531		
ATP-dependent protease La (EC 3.4.21.53) Type I							fig|6666666.104681.peg.2717			fig|6666666.104740.peg.4139	
